1.57856 2.05916 2
-1.56152 2.03676 3
0.0111707 4.10523 1
0.470661 4.52924 2
-0.454658 4.53569 1
3.14393 4.08116 1
2.67709 4.58462 1
0.784181 5.73589 1
1.57294 6.05547 1
-0.784711 5.70946 1
3.91613 5.73697 1
0.97674 7.34371 1
-0.00209146 8.12329 1
0.237685 8.36356 1
-0.24853 8.35322 1
1.56558 8.17602 1
2.16462 7.36479 1
4.70481 8.10765 1
-0.985235 7.28733 1
4.12911 7.27497 1
-0.467583 9.0203 1
3.14666 8.13951 1
3.38562 8.38478 1
2.89967 8.36573 1
3.59989 9.14593 1
