0,0
12.669252,0

0,0
4.00438191832e-06,12.253502

4.00438191832e-06,12.253502
12.6692560044,12.253502

12.669252,0
12.6692560044,12.253502

1.9729661519, 5.20577561777, 1.0
1.97291756036, 3.56821961849, 0.637556

1.19434885029, 0.920975382229, 1.0
1.19439744183, 2.55853138151, 0.637556

0.389309252741, 3.98435088223, 1.0
0.389260661206, 5.62190688151, 0.637556

2.77800574945, 2.14240011777, 1.0
2.77805434099, 0.504844118492, 0.637556

1.97296815409, 11.3325266178, 1.0
1.97291956255, 9.69497061849, 0.637556

1.19435085249, 7.04772638223, 1.0
1.19439944402, 8.68528238151, 0.637556

0.389311254932, 10.1111018822, 1.0
0.389262663397, 11.7486578815, 0.637556

2.77800775164, 8.26915111777, 1.0
2.77805634318, 6.63159511849, 0.637556

5.1402791519, 5.20577561777, 1.0
5.14023056036, 3.56821961849, 0.637556

4.36166185029, 0.920975382229, 1.0
4.36171044183, 2.55853138151, 0.637556

3.55662225274, 3.98435088223, 1.0
3.55657366121, 5.62190688151, 0.637556

5.94531874945, 2.14240011777, 1.0
5.94536734099, 0.504844118492, 0.637556

5.14028115409, 11.3325266178, 1.0
5.14023256255, 9.69497061849, 0.637556

4.36166385249, 7.04772638223, 1.0
4.36171244402, 8.68528238151, 0.637556

3.55662425493, 10.1111018822, 1.0
3.5565756634, 11.7486578815, 0.637556

5.94532075164, 8.26915111777, 1.0
5.94536934318, 6.63159511849, 0.637556

8.3075921519, 5.20577561777, 1.0
8.30754356036, 3.56821961849, 0.637556

7.52897485029, 0.920975382229, 1.0
7.52902344183, 2.55853138151, 0.637556

6.72393525274, 3.98435088223, 1.0
6.72388666121, 5.62190688151, 0.637556

9.11263174945, 2.14240011777, 1.0
9.11268034099, 0.504844118492, 0.637556

8.30759415409, 11.3325266178, 1.0
8.30754556255, 9.69497061849, 0.637556

7.52897685249, 7.04772638223, 1.0
7.52902544402, 8.68528238151, 0.637556

6.72393725493, 10.1111018822, 1.0
6.7238886634, 11.7486578815, 0.637556

9.11263375164, 8.26915111777, 1.0
9.11268234318, 6.63159511849, 0.637556

11.4749051519, 5.20577561777, 1.0
11.4748565604, 3.56821961849, 0.637556

10.6962878503, 0.920975382229, 1.0
10.6963364418, 2.55853138151, 0.637556

9.89124825274, 3.98435088223, 1.0
9.89119966121, 5.62190688151, 0.637556

12.2799447495, 2.14240011777, 1.0
12.279993341, 0.504844118492, 0.637556

11.4749071541, 11.3325266178, 1.0
11.4748585626, 9.69497061849, 0.637556

10.6962898525, 7.04772638223, 1.0
10.696338444, 8.68528238151, 0.637556

9.89125025493, 10.1111018822, 1.0
9.8912016634, 11.7486578815, 0.637556

12.2799467516, 8.26915111777, 1.0
12.2799953432, 6.63159511849, 0.637556

1.97293647869, 4.20577561821, 0.1

1.1943785235, 1.92097538179, 0.1

0.389279579536, 4.98435088179, 0.1

2.77803542266, 1.14240011821, 0.1

1.97293848088, 10.3325266182, 0.1

1.19438052569, 8.04772638179, 0.1

0.389281581727, 11.1111018818, 0.1

2.77803742485, 7.26915111821, 0.1

5.14024947869, 4.20577561821, 0.1

4.3616915235, 1.92097538179, 0.1

3.55659257954, 4.98435088179, 0.1

5.94534842266, 1.14240011821, 0.1

5.14025148088, 10.3325266182, 0.1

4.36169352569, 8.04772638179, 0.1

3.55659458173, 11.1111018818, 0.1

5.94535042485, 7.26915111821, 0.1

8.30756247869, 4.20577561821, 0.1

7.5290045235, 1.92097538179, 0.1

6.72390557954, 4.98435088179, 0.1

9.11266142266, 1.14240011821, 0.1

8.30756448088, 10.3325266182, 0.1

7.52900652569, 8.04772638179, 0.1

6.72390758173, 11.1111018818, 0.1

9.11266342485, 7.26915111821, 0.1

11.4748754787, 4.20577561821, 0.1

10.6963175235, 1.92097538179, 0.1

9.89121857954, 4.98435088179, 0.1

12.2799744227, 1.14240011821, 0.1

11.4748774809, 10.3325266182, 0.1

10.6963195257, 8.04772638179, 0.1

9.89122058173, 11.1111018818, 0.1

12.2799764248, 7.26915111821, 0.1


