1.93169,11.4638
1.7599,10.9665
2.27913,9.29474
2.41998,10.7037
2.81101,10.5999
2.73744,8.74881
2.97011,9.22878
2.91535,7.29104
2.01436,2.07337
-0.6293,3.54652
-1.1624,1.99516
-2.39228,3.93486e-14
-1.36432,5.46859
-1.66073,7.08657
-1.27491,7.40458
-1.23574,9.36579
-1.3862,10.8892
-1.21234,11.363
-1.33639,12.8382
-1.27627,13.7148
-1.38608,10.9335
-1.56874,10.8102
-1.67576,9.06971
-1.4555,9.0148
-1.03332,4.09156
0.451191,3.54104
-1.37816,5.42529
-1.74431,5.48138
-1.01253,2.04633
0.00820573,2.0393
-0.511282,3.54812
-1.02151,4.09021
-1.02777,6.14912
-1.0281,8.14199
-1.04651,10.1462
-1.05499,12.1357
-1.05792,14.1728
-1.18974,13.363
-1.14627,12.576
-1.14969,14.5727
-1.56384,7.17595
-1.38122,7.49267
-1.29364,11.6402
-1.1484,10.4545
-1.05488,6.15356
-1.28805,7.39005
-1.1478,6.17863
-1.14347,4.18028
-0.430334,5.35392
0.0269361,4.08681
-0.317505,5.40335
-0.688538,5.4133
-0.503744,7.09702
-0.778594,7.35311
-0.617612,8.92922
-0.83157,9.3415
-0.766401,12.5693
-0.890336,11.2406
-0.921834,13.2254
-0.941036,15.1981
-1.0208,13.6938
-1.04,15.6718
-0.87757,12.9429
-0.996668,11.5897
-0.968295,9.48555
-1.14802,8.29618
-0.909272,7.38865
-0.817897,5.47601
-0.212939,7.36315
0.0206181,6.12424
0.0341591,10.1382
0.000421815,12.0842
-0.160642,9.42915
-0.306567,10.7746
-0.384402,8.8892
-0.492212,10.5864
-0.568585,12.3943
-0.680182,10.8701
-0.808471,14.4727
-0.839582,16.4014
-0.916454,15.0101
-0.944117,16.9575
-0.706556,16.142
-0.754478,17.96
-0.754389,8.98655
-0.82467,10.8623
-0.296633,9.28083
0.0353404,8.14367
-0.646234,14.2239
-0.72256,12.5148
-0.44542,10.7089
-0.522517,8.8722
-0.396037,12.5701
-0.2643,11.3293
-0.401066,12.5062
-0.448373,14.3972
-0.570485,15.3954
-0.623617,14.1992
-0.662562,13.9709
-0.711359,15.8219
-0.861845,18.3721
-0.849513,18.3596
-0.674511,14.1772
-0.592719,15.7512
-0.785219,14.5185
-0.827594,16.4075
-0.352002,7.30774
-0.628234,7.07651
-0.636829,10.6368
-0.558776,12.4116
-0.10844,13.3743
0.0417239,13.1487
-0.262369,13.562
-0.170414,11.9413
-0.538273,12.5597
-0.618907,10.8015
-0.767583,14.4368
-0.687339,16.0089
-0.811845,16.377
-0.751034,17.7192
-0.929569,16.8951
-0.902689,14.9462
-0.843028,16.6439
-0.941839,15.4399
-0.815837,14.6554
-0.722228,16.0344
-0.505431,14.2684
-0.52801,14.0003
-0.377637,14.1497
-0.252669,13.3207
-0.0589058,11.5011
0.018924,9.66993
-0.178612,10.145
-0.23921,12.0197
-0.416046,11.0669
-0.38378,13.028
-0.815396,10.9819
-0.708997,12.5355
-1.00927,13.5973
-0.867487,12.9383
-0.991593,11.5481
-1.13888,12.4719
-1.02778,15.6326
-1.1386,14.5509
-0.617373,12.2978
-0.724221,10.7297
-0.412139,8.78938
-0.533205,10.4231
-0.455272,12.2413
-0.297088,12.5687
0.106081,11.3436
-0.346479,10.625
-0.820533,5.41298
-0.446662,5.2967
-0.357778,7.18824
-0.340437,9.1627
-1.45832,10.9852
-1.29116,11.6117
-0.639603,7.09167
-0.91017,7.43539
-1.18544,13.4892
-1.06054,12.3085
-1.05574,14.3451
-0.929066,13.397
-0.778583,12.6828
-0.903232,11.372
0.128106,7.57995
-0.119451,8.091
-0.0758704,2.02911
-0.0903647,4.02032
-1.3284,9.43501
-1.38578,7.49413
-1.14529,8.2232
-1.14996,6.225
-0.967775,9.51899
-1.14773,10.384
-1.56318,12.6034
-1.64201,10.8293
-1.40886,13.0311
-1.26756,13.6708
-0.763949,9.04635
-0.544871,8.95026
-1.33132,12.876
-1.21464,11.4707
-1.05367,8.20424
-0.867359,9.343
-0.0941597,6.06322
0.236691,5.43672
0.987183,2.05888
-1.55816,3.54371
-1.14399,4.08744
-0.635565,3.4714
-1.47361,5.40574
-1.66491,3.59365
-1.54191,9.04619
-1.45106,8.96857
-1.41616,13.04
-1.49179,12.6233
-1.46217,11.026
-1.32932,9.57134
-1.48801,12.6409
-1.64509,12.6798
-1.2425,9.43358
-1.05827,10.2584
-0.647609,8.79984
-0.811844,7.31833
-0.515025,6.99121
-0.707875,5.39152
2.85943,7.15679
-0.551592,7.47045
3.36393,4.12498
3.05213,5.46859
-1.11743,3.93486e-14
-0.817248,1.99848
-0.908415,2.0178
-0.879201,4.00422
-0.530648,5.42322
-0.864662,6.01471
-0.623241,7.37335
-0.675623,9.31709
-0.655074,11.6806
-0.488458,11.0775
-0.386265,12.715
-0.537385,13.1082
-0.716036,9.43225
3.37723,8.26239
-0.567697,10.8936
-0.384371,10.7529
2.76321,3.61699
2.94284,5.4471
3.27297,4.11969
3.27184,2.12203
4.30157,2.05819
-1.45528,3.48326
-1.22473,5.23811
-1.1198,7.12391
-1.06307,9.10946
-0.86768,8.03386
-0.719491,11.3182
-0.865488,10.0673
-0.461317,12.5828
-0.360803,12.6164
-0.541939,10.9102
-0.593755,12.8058
-0.738502,11.4838
-0.618428,12.8495
-0.462592,10.9405
-0.393301,9.06491
-0.789923,8.21084
3.27066,6.21495
3.60399,5.43448
3.78545,3.60772
3.98271,5.44648
4.29848,4.1179
4.31479,6.16124
-1.64761,5.3999
-1.53779,8.61804
-1.42177,6.84618
-1.29257,8.60814
-1.21439,10.4563
-0.876633,12.0842
-1.02669,11.0952
-0.875769,14.132
-0.742383,13.3553
-0.65602,13.6342
-0.515186,12.9633
-0.635282,11.4955
-0.605625,9.52083
3.78579,7.16427
3.51341,7.41852
3.78037,10.6619
3.88971,12.2021
3.90526,9.04428
4.11862,9.38919
4.06794,7.40012
4.30171,8.216
-1.79814,9.41624
-1.73914,7.47867
-1.41604,10.2423
-1.32995,11.9859
-1.01323,13.0946
-1.15989,12.3838
-1.10093,16.3003
-1.22068,15.7404
-0.784305,12.4771
-0.785539,14.4771
-1.11448,10.8565
3.66726,9.00314
-0.987308,16.9744
-0.895563,15.6623
-1.05887,12.8074
-0.936365,11.4914
-1.15283,14.2833
-1.22222,12.5092
4.29908,10.4032
-1.86407,11.8862
-1.69372,12.2012
-1.71013,13.3793
-1.6223,10.4113
-1.5093,11.9494
-1.26863,13.8325
-1.35367,15.3888
-1.09444,18.3855
-1.07648,18.2507
-0.998078,15.0806
-1.12459,14.3471
-0.971159,9.44277
-0.789529,10.3195
-0.914731,13.5584
-1.01922,14.8823
4.04357,13.1383
3.91575,14.1283
4.19225,12.1165
4.04138,11.155
-1.84309,12.3445
-1.8413,10.3514
-1.55767,12.8126
-1.57692,13.7299
-1.46049,14.3899
-1.42115,13.616
-1.31933,14.2613
-1.39733,12.5609
-1.2541,16.0961
-1.17834,14.4776
-1.13013,16.3886
-1.18745,17.664
-1.10232,16.3884
-1.17574,17.9347
-1.2221,15.9655
-1.29303,14.2675
4.00515,13.7695
3.8911,12.4267
4.0521,11.9961
4.16346,13.4001
4.27686,11.6535
4.316,13.5191
-1.6447,9.4387
-1.68123,11.395
-1.31823,10.7493
-1.50199,10.8955
-1.42601,8.98069
-1.20476,9.05862
-1.23552,12.5638
-1.13061,11.0014
-1.09757,16.7283
-1.00188,15.4646
-1.17021,12.7634
-1.12686,14.6761
-1.21386,16.1873
-1.3367,15.944
3.87646,14.323
-1.26041,14.2769
4.09943,5.35462
3.90263,6.94788
4.02311,8.68112
4.13081,10.3765
-0.81868,6.28542
-1.04147,7.55125
4.20277,7.26669
-1.83815,6.09755
-0.958702,11.6491
-0.933682,13.6192
-1.0794,12.9841
-1.04174,14.9087
-1.01242,16.9418
-0.917676,15.6878
3.74023,10.9618
3.92128,10.4594
3.37823,6.20421
3.61776,7.36876
-1.13622,5.42461
-1.3074,3.57165
-1.51132,5.38321
-1.83448,4.0694
-1.58091,7.36997
-1.30826,7.14103
-0.582603,7.51768
-0.499677,5.59251
-0.810892,8.41436
-0.990284,9.58562
-1.81507,8.09866
4.27682,9.17926
-0.807555,10.5217
-0.804664,12.5173
-0.761234,13.5148
-0.889343,14.3883
3.78809,8.87881
3.57815,9.42169
3.13511,7.45813
-0.498433,8.97193
3.89607,3.54653
3.70471,5.35639
-1.87856,2.0324
3.38041,2.04518
-0.804584,4.17629
-0.354099,3.55227
-0.460881,9.01574
-0.35086,7.23258
-0.357553,10.8373
-0.436056,12.6077
-0.62895,9.61347
-0.423156,9.11181
-0.678985,13.7496
-0.805939,14.6006
-1.02017,13.413
-0.891814,12.3125
-1.05444,11.3705
-0.900396,10.2804
1.7696,8.95887
-1.59393,8.99837
2.16791,6.14245
1.93828,7.40458
1.02992,2.0178
-3.06869,2.03322
-2.32068,3.93486e-14
-2.05281,1.98816
-1.52712,3.62492
-2.04585,3.99981
-1.72247,5.46659
-1.81567,7.36843
-2.00873,10.5445
-1.83173,9.6723
-1.69645,11.149
-1.8618,11.7624
-1.95308,11.4193
2.17569,10.2801
-1.8236,12.8132
-1.66823,12.5407
1.37181,5.45417
1.55334,7.10056
1.7434,5.42793
1.56364,3.59437
2.08077,2.084
3.08698,2.04882
-2.61482,3.37923
-2.40506,5.16839
-2.30998,7.12253
-2.05728,6.01829
-1.88218,9.34401
-2.05799,8.05185
-1.7435,13.1678
-1.47757,12.7713
-1.66527,9.05529
-1.73971,10.905
-1.96708,13.4769
-1.88336,13.8666
-1.56117,12.5434
-1.48462,10.7535
-1.80769,9.40354
1.83188,7.44635
2.07398,6.16131
2.07669,4.16616
2.40735,5.46151
2.58321,3.62514
2.78366,5.46594
3.09762,4.13837
-2.90943,7.08709
-2.81737,5.18406
-2.6076,6.77971
-2.48876,8.55385
-2.07352,10.0676
-2.25614,9.09465
-2.07359,12.1155
-1.91631,11.3701
-1.79021,12.8517
-1.63495,12.6776
-1.7175,12.876
-1.6701,10.9579
2.30937,7.47824
2.07294,8.22698
2.39093,10.8979
2.52086,12.1961
2.47871,9.06531
2.69984,8.97229
2.58854,7.14432
2.8587,7.46618
3.09166,8.29526
3.1019,6.2968
-2.73447,8.53551
-2.61441,10.1783
-2.23552,11.0899
-2.41126,10.4415
-2.33114,14.3249
-2.46876,13.834
-1.86039,13.6283
-1.93684,13.4146
-2.14463,11.4522
2.2518,9.49104
-2.19563,15.0707
-2.07536,14.1322
-2.11728,13.482
-1.98855,12.3999
-2.22108,14.7662
-2.26899,12.8765
2.90999,9.60999
3.06335,10.8477
-3.02863,10.8683
-3.0383,12.8511
-2.97315,8.98386
-2.82303,10.3482
-2.53137,11.9654
-2.6209,13.5956
-2.387,17.6168
-2.30049,16.2649
-2.21516,13.0722
-2.3628,12.3838
-1.99005,10.3195
-1.84121,11.4832
-1.98997,14.4844
-2.09896,15.6115
2.68669,12.8103
2.56925,14.0471
2.82595,11.5052
2.65652,10.859
3.10609,13.4561
3.08504,11.4801
-2.90782,13.4196
-2.88278,12.2107
-2.77383,13.6975
-2.70769,11.8989
-2.66328,14.3891
-2.75772,12.8623
-2.55693,15.3898
-2.52142,14.3196
-2.45649,16.117
-2.42604,15.7341
-2.18926,16.9514
-2.2764,18.2186
-2.30193,16.2996
-2.35652,14.4761
2.70334,14.7683
2.61915,14.226
2.7573,13.6397
2.83545,13.6565
2.95276,13.017
2.97327,12.6533
-3.03602,10.2508
-3.03966,12.2431
-2.70732,10.9208
-2.88008,11.4221
-2.84456,9.39826
-2.63147,9.03842
-2.59969,12.5426
-2.51832,10.7919
-2.29726,18.3836
-2.2151,17.0226
-2.33799,14.7218
-2.30385,16.6517
-2.37862,18.0197
-2.41944,16.1586
2.60648,15.9353
-2.42067,16.1859
2.70654,7.00586
2.58533,8.75919
2.70386,10.3727
2.81273,11.9386
-2.34286,5.58971
-2.51521,7.24749
2.83104,8.77216
2.99841,7.30076
-2.33265,11.0848
-2.28104,12.9815
-2.43804,12.643
-2.37921,14.4721
-2.33274,16.431
-2.24468,15.0005
2.48257,12.8733
2.63382,12.2382
2.17687,8.22196
2.36487,9.3441
-2.71385,5.41839
-3.02947,4.06863
-3.04652,6.08639
2.90964,5.34982
-3.02716,8.11636
-2.78821,7.38527
-2.02272,6.32807
-2.02409,4.32928
-2.24649,7.62443
-2.40393,9.12116
3.07039,9.21965
2.9245,10.5651
-2.19281,9.68091
-2.15873,11.6437
-2.01036,14.7001
-2.12028,15.773
2.5114,10.7647
2.3411,11.4089
1.98501,9.4261
-1.77587,10.8524
2.50927,5.39812
2.41472,7.29998
2.69404,3.53611
2.17991,4.06296
-2.51201,3.62098
-1.03305,2.1216
-1.5434,7.24944
-1.36308,5.62267
-1.44549,9.17898
-1.5546,10.8497
-2.01605,8.46002
-1.79086,7.63004
-2.00997,12.6355
-2.13724,13.7094
-2.20883,15.4199
-2.09741,14.33
-2.23573,13.37
-2.10497,12.2981
1.76354,12.7925
-1.53403,12.554
2.03511,10.1391
1.88818,11.363
0.960999,6.01471
2.35627,5.24831
0.983065,3.99981
0.989939,2.01175
-0.145145,1.98879
-2.43336,3.93486e-14
-1.18576,2.10195
-1.67146,3.59199
-2.50179,8.97106
-2.34059,7.48565
-2.11014,8.39564
-2.29052,9.55742
-2.11312,14.6867
2.04654,14.275
-2.10865,12.5918
-1.96208,11.7061
1.14247,9.3662
1.27683,10.8339
1.3577,8.94926
1.2043,7.38789
1.30818,5.43673
1.51701,3.6751
1.98933,2.15498
2.98634,2.0011
-2.73251,3.42452
-2.1926,2.01926
-1.8747,5.43686
-2.18264,4.05263
-2.10988,10.4934
-1.36512,9.64346
-1.50665,5.54447
-1.684,7.19287
-2.23875,13.6345
-2.25886,11.6531
-1.50117,11.1439
-1.45548,13.0649
-1.69379,12.5597
1.46674,10.7513
1.58493,9.027
1.48442,7.20371
1.75718,7.55144
1.68163,5.61727
1.99947,6.38478
2.01057,4.39219
2.66566,5.42126
2.47556,3.62555
3.00241,4.00781
-2.93544,5.22896
-2.20443,6.07036
-2.52853,5.24977
-2.19993,8.11798
-1.9593,7.42182
-1.79074,9.03868
-1.57214,9.15129
-1.68268,10.9071
-1.61005,12.7139
1.79723,9.63525
1.65343,10.9769
1.96756,12.5891
2.10782,13.3756
1.98513,10.5697
2.16244,9.70104
1.98475,8.45535
2.21611,7.76759
2.47745,7.57898
2.32264,5.86551
2.99945,6.01098
-3.03346,7.14023
-2.4531,7.20138
-2.73392,6.85638
-2.55074,10.547
-2.74121,10.318
-1.86949,10.9156
-2.00344,9.44854
-1.99095,13.6775
1.82063,11.6907
-2.36194,11.1317
-2.19968,10.1348
-2.06546,13.4568
-1.92089,12.8927
-2.19534,14.212
-2.12023,14.6575
2.37531,9.47726
2.57312,10.0067
2.77458,9.26769
2.82791,11.1782
2.74497,7.32038
2.98945,8.00429
-2.862,8.63201
-2.94292,10.4676
-2.59601,13.912
-2.49427,12.4349
-2.40152,9.15439
-2.6197,8.67327
-1.84733,13.0183
-1.76663,12.7026
-2.04361,11.4338
-2.2001,12.1763
2.26964,13.3431
2.18749,14.9744
2.36481,11.5654
2.19214,11.6097
2.70072,12.4935
2.73711,14.1367
2.99366,11.9717
2.98565,9.98386
-3.13002,11.0372
-3.09443,9.0826
-3.00108,12.3894
-3.1496,13.0399
-2.83253,12.0608
-2.89511,13.8778
-2.74687,13.7687
-2.66158,12.1112
-2.33878,13.1168
-2.4528,14.3537
-2.3172,15.0756
-2.22236,15.905
2.32381,15.1577
2.36233,17.0662
2.44323,15.5477
2.42795,13.5696
2.58914,13.9543
2.53901,12.0641
2.84065,12.4918
2.85953,13.1575
-3.15638,12.042
2.99347,13.1192
2.96867,11.0841
-3.15472,10.0145
-3.02068,13.1808
-2.99449,11.2163
-2.54971,15.8171
-2.5624,15.9751
-2.40276,18.3071
-2.5101,17.8121
-2.43003,16.3232
-2.31748,16.9868
2.25181,16.6609
-2.4044,18.3116
2.38179,10.567
2.3272,12.4597
2.43091,13.8809
2.53085,15.2259
-3.1564,6.00547
-3.15016,7.9921
2.49979,12.082
2.5819,10.3171
-2.81239,10.7625
-2.70693,12.3449
-2.86834,12.6484
-2.77134,14.1631
-2.67925,15.5493
-2.62634,14.1341
2.28399,16.6701
2.39601,15.8393
2.04456,12.2169
2.17807,13.2579
2.86342,7.10455
2.57807,6.7998
2.69305,8.6177
2.46094,8.64044
2.78801,10.4421
2.93347,9.04738
-2.81498,5.34851
-3.13554,4.00135
-2.90013,7.29876
-2.95573,9.23583
2.68214,11.9871
2.59829,13.6396
-2.73129,8.90887
-2.62066,10.5911
-2.38389,12.9283
-2.48271,14.3894
2.29278,14.5387
2.1704,15.3343
1.91159,13.4015
-1.98341,13.7923
2.22996,9.22166
2.19692,11.1854
2.27452,7.2255
2.03596,8.05877
2.77736,5.16663
0.423965,3.39311
-1.1809,4.21045
-0.689526,3.56609
-1.19119,6.29795
-1.41509,7.56211
-2.61905,7.10719
-2.4322,5.49847
-2.43212,10.945
-2.54176,12.4671
-2.43604,16.3228
-2.3458,14.9281
-2.31809,17.0224
-2.22449,15.7539
1.78458,13.0783
-1.50875,12.7084
1.97971,11.4069
1.86478,12.8382
1.30307,7.37335
2.11675,6.11025
1.4071,5.46659
1.58504,3.64346
1.05424,2.03607
2.05649,2.10195
-2.3327,3.93486e-14
-2.08598,1.99163
-2.5148,7.07389
-2.32798,5.46041
-2.00948,6.29369
-2.24017,7.49906
-2.01296,12.5848
2.06085,14.5822
-2.0077,10.4898
-1.82922,9.63213
1.38347,10.9177
1.48295,12.5393
1.56866,10.7516
1.46441,9.03833
1.58526,7.22519
1.77642,5.64894
2.07344,4.25633
2.55782,3.57068
3.0943,3.97485
3.08745,1.98949
-2.11101,4.0416
-2.62703,3.40476
-2.00916,8.39148
-1.31393,7.5845
-1.59063,3.61119
-1.76906,5.44001
-2.16144,11.553
-2.19072,9.5794
-1.4717,9.1689
-1.40552,11.0531
-1.66655,12.7154
1.64557,12.6454
1.75482,11.0124
1.68986,9.12645
1.90096,9.62099
1.85664,7.66186
2.08932,8.48523
2.09351,6.49201
2.57348,7.14802
2.38696,5.54903
2.75784,5.37717
3.09475,5.97256
-2.44954,5.2804
-2.83299,5.19512
-2.34865,7.23116
-2.10189,6.09751
-1.8522,7.40692
-1.58099,7.24771
-1.69218,9.11459
-1.58937,10.833
1.92622,11.7155
1.80226,12.9986
2.06653,14.6909
2.18788,15.4566
2.08092,12.6709
2.22643,11.7662
2.07964,10.5566
2.26162,9.81367
2.46716,9.45957
2.32728,7.86385
2.84855,7.29816
3.09407,7.9754
-2.64864,6.87254
-2.93262,7.12572
-2.65072,10.3246
-2.84211,10.4983
-1.91086,9.38062
-2.09193,8.15644
-1.97058,13.4805
1.94185,13.7764
-2.44708,10.5044
-2.29425,9.19855
-2.09769,12.2248
-1.94399,11.421
-2.22977,13.2137
-2.10774,14.3072
2.40099,11.4291
2.57033,11.7837
2.73279,10.8131
2.80082,12.6332
2.67771,8.92666
2.89378,9.25774
-2.9932,9.09666
-3.03027,11.0518
-2.64702,13.7336
-2.56273,12.062
-2.5307,8.65119
-2.76242,8.64115
-1.82334,12.8995
-1.77097,11.006
-2.09973,10.1839
-2.25935,11.2091
2.32802,15.3561
2.2598,17.0271
2.40359,13.5199
2.25676,13.6621
2.70022,14.1109
2.68853,14.0097
2.95636,13.1647
2.9249,11.212
3.08952,11.9652
3.08934,9.97841
-3.05725,13.0585
3.09042,13.1436
-2.90174,12.3988
-2.92513,13.2035
-2.79792,13.908
-2.73482,12.0943
-2.39352,12.4136
-2.49725,13.8708
-2.3499,14.3085
-2.2284,15.2134
2.38032,17.1356
2.38671,18.3774
2.48349,17.3489
2.46678,15.4712
2.61046,15.698
2.5561,13.867
2.77265,12.168
2.83334,13.9965
3.06339,11.1388
2.93766,12.47
2.88161,10.5157
3.02895,9.14127
-3.05873,12.007
-3.05687,10.0169
-2.58198,15.5223
-2.52686,14.1144
-2.3393,16.3058
-2.46117,15.9016
-2.45591,15.7751
-2.3345,16.2054
2.35295,18.0147
-2.41546,17.6969
2.29853,11.2157
2.27383,13.1866
2.38712,14.3891
2.49598,15.5181
2.8754,5.27635
2.97777,7.16127
2.43202,12.4735
2.48241,10.5708
-2.85892,9.25791
-2.71719,10.6718
-2.89691,11.2157
-2.77354,12.5705
-2.67221,14.1594
-2.60979,12.3497
2.27599,17.3118
2.37088,16.3992
2.0122,13.4481
2.14391,14.2523
2.66395,6.86879
2.3811,7.16562
2.55023,8.68316
2.33281,9.17553
2.68601,10.2639
2.80079,8.59674
-3.0629,3.98717
2.69524,3.42089
-3.05064,6.00777
-3.05305,7.99782
2.60735,12.0036
2.54613,13.8088
-2.79894,7.3027
-2.63676,8.81717
-2.3353,10.9194
-2.44352,12.4552
2.26229,15.3103
2.17465,15.8047
1.92951,13.6855
-1.86007,11.7102
2.137,10.1763
2.13815,12.1685
2.12846,8.14881
1.94587,9.35612
2.47093,5.22761
1.06829,4.06036
-1.07541,2.10855
-0.0613216,1.98795
-1.09326,4.19604
-1.40086,5.53585
-2.71027,5.37014
-2.51914,3.56716
-2.40564,8.97569
-2.5242,10.5944
-2.38231,14.3472
-2.28322,12.8935
-2.24642,14.972
-2.14139,13.6678
1.70189,9.06686
-1.228,9.43552
1.51497,12.6115
1.58846,10.8102
1.39388,11.0775
1.63661,9.20867
1.25386,9.6723
1.08159,8.43201
1.08907,6.28207
0.857673,7.48565
0.769637,5.46041
0.399058,5.32644
-0.0880835,1.98684
-2.37668,3.93486e-14
-2.12499,2.03745
-1.12683,2.11461
-1.35059,7.58413
1.26153,9.53929
-1.44416,5.57857
-1.8045,5.49708
1.42627,12.5945
1.3255,10.9885
1.27074,12.9275
1.34515,13.1166
1.2224,11.7292
1.07414,10.6157
0.901573,9.60823
0.697388,8.99503
0.4691,8.84698
0.585058,7.0863
0.0564972,6.02013
0.300206,7.21294
-1.61976,3.63447
-1.05317,4.07557
0.0472971,4.00841
-0.296529,5.23759
-1.12287,6.23423
-1.12513,4.23674
-1.05196,6.1341
-1.27892,7.42207
-1.04183,10.2553
1.14768,11.4614
1.12295,13.5187
1.20157,13.7945
1.07317,14.6923
1.07325,12.6966
0.943636,13.8104
0.922589,11.8352
0.657048,12.5475
0.763588,11.0092
0.579686,10.6396
0.392885,10.702
0.0552713,8.00937
0.246862,9.15338
-0.147248,9.10999
-0.203332,7.17328
-0.504089,6.85205
-0.70921,5.29351
-0.80405,7.28215
-1.03702,8.16676
0.985815,14.3192
0.992246,12.3251
0.743824,14.5811
0.672083,16.227
0.865995,15.4529
0.871126,17.1855
0.964585,15.8604
0.842475,15.2516
0.711173,14.9053
0.797775,13.3206
0.498093,12.41
0.339836,12.6077
0.0565873,10.0015
0.21175,11.1455
-0.0795606,13.0829
0.0570503,13.1487
-0.618314,8.68478
-0.386991,8.64259
-0.751509,12.599
0.854554,13.3162
-0.23679,12.3577
-0.297576,10.4925
-0.589027,12.1474
-0.698946,10.6037
-0.502774,13.7445
-0.644321,14.1046
0.752023,16.8882
0.641512,17.0519
0.540237,15.8133
0.613154,14.1534
0.581525,14.2321
0.441865,14.259
0.189754,13.1583
0.213628,12.5432
-0.231794,11.2221
-0.209581,13.1963
-0.103168,11.0818
0.0522461,11.9748
-0.879602,11.2667
-0.849142,9.29768
-0.501091,10.3605
-0.411726,12.0795
0.718059,17.482
0.63588,16.0267
0.756785,18.8326
0.77122,17.4288
0.746093,14.7118
0.85455,13.4266
0.548498,12.2633
0.467935,13.9513
0.380556,12.2512
0.315734,14.0469
0.273882,10.6333
0.462621,10.4615
0.0887556,11.1671
0.126241,9.21461
-0.0702117,10.0214
-0.0740985,12.0108
-0.340143,13.8388
-0.358277,12.6423
-0.459243,14.2719
-0.554678,15.5944
0.763958,15.6628
0.817523,13.8173
0.883832,15.5766
0.840687,17.4359
0.868165,15.6478
0.763879,16.7215
0.835876,11.2948
0.711519,12.6246
0.584948,8.80324
0.657623,10.6658
0.808276,9.2532
