97.5876 101.806

0.485092 30.1528 0.637555 2 30

2.91014 30.671 1 1 31
3.68442 31.2575 0.637555 1 31

1.24276 31.6186 1 2 32
0.538072 32.2568 0.637555 2 32

2.93006 32.736 1 1 33
3.72678 33.2888 0.637555 1 33

1.22464 33.6804 1 2 34
0.451382 34.2705 0.637555 2 34

2.91767 34.738 1 1 35
3.67459 35.3523 0.637555 1 35

1.25244 35.7089 1 2 36
0.454932 36.2624 0.637555 2 36

2.91622 36.8328 1 1 37
3.70776 37.404 0.637555 1 37

1.24947 37.7503 1 2 38
0.444982 38.3021 0.637555 2 38

2.87385 38.8331 1 1 39
3.6933 39.4389 0.637555 1 39

1.17736 39.7919 1 2 40
0.460982 40.4272 0.637555 2 40

2.96645 40.917 1 1 41
3.75042 41.4897 0.637555 1 41

1.24092 41.8054 1 2 42
0.467492 42.4486 0.637555 2 42

3.00796 42.8761 1 1 43
3.78425 43.4689 0.637555 1 43

1.22871 43.8202 1 2 44
0.453532 44.4454 0.637555 2 44

2.9328 44.8724 1 1 45
3.6824 45.5086 0.637555 1 45

1.28611 45.8316 1 2 46
0.510892 46.4452 0.637555 2 46

2.85958 46.9446 1 1 47
3.66881 47.5115 0.637555 1 47

1.17946 47.9411 1 2 48
0.415872 48.5227 0.637555 2 48

2.88444 48.9459 1 1 49
3.70282 49.4963 0.637555 1 49

1.17687 49.9188 1 2 50
0.435402 50.5576 0.637555 2 50

2.93683 -50.854 1 1 51
3.70044 -50.2067 0.637555 1 51

1.2991 -49.8808 1 3 52
0.622002 -49.2375 0.637555 3 52

2.87862 -48.7778 1 1 53
3.68338 -48.2088 0.637555 1 53

1.26807 -47.7338 1 2 54
0.507782 -47.1185 0.637555 2 54

2.9182 -46.7571 1 1 55
3.66215 -46.1102 0.637555 1 55

1.21735 -45.6485 1 2 56
0.468582 -45.0697 0.637555 2 56

2.94553 -44.6834 1 4 57
3.64523 -44.0232 0.637555 4 57

1.23444 -43.6661 1 2 58
0.491062 -43.0859 0.637555 2 58

2.8991 -42.645 1 1 59
3.64416 -42.04 0.637555 1 59

1.25268 -41.6267 1 2 60
0.424362 -41.0599 0.637555 2 60

2.86124 -40.6257 1 1 61
3.66679 -40.0255 0.637555 1 61

1.23836 -39.6197 1 2 62
0.491392 -39.0256 0.637555 2 62

2.89086 -38.6247 1 5 63
3.73563 -38.1031 0.637555 5 63

1.27177 -37.575 1 6 64
0.413292 -37.1036 0.637555 6 64

2.98227 -36.6392 1 1 65
3.73595 -36.0468 0.637555 1 65

1.21383 -35.6366 1 2 66
0.444922 -35.0147 0.637555 2 66

2.97201 -34.6444 1 1 67
3.75396 -34.0751 0.637555 1 67

1.23786 -33.5928 1 2 68
0.510502 -32.9292 0.637555 2 68

2.94273 -32.6479 1 4 69
3.60233 -31.9491 0.637555 4 69

1.28676 -31.5183 1 2 70
0.549222 -30.9211 0.637555 2 70

2.90852 -30.4824 1 5 71
3.76164 -29.9526 0.637555 5 71

1.25075 -29.4199 1 2 72
0.458832 -28.7976 0.637555 2 72

2.99594 -28.498 1 1 73
3.77501 -27.9188 0.637555 1 73

1.32293 -27.45 1 2 74
0.507432 -26.8467 0.637555 2 74

3.03703 -26.4438 1 1 75
3.79858 -25.8557 0.637555 1 75

1.29348 -25.3461 1 2 76
0.495812 -24.8095 0.637555 2 76

3.01288 -24.4168 1 4 77
3.7158 -23.7546 0.637555 4 77

1.32538 -23.3472 1 2 78
0.552202 -22.7599 0.637555 2 78

2.99682 -22.312 1 1 79
3.7283 -21.6934 0.637555 1 79

1.3147 -21.3073 1 2 80
0.511652 -20.7696 0.637555 2 80

2.96903 -20.2795 1 1 81
3.72692 -19.6598 0.637555 1 81

1.26595 -19.256 1 2 82
0.444622 -18.6973 0.637555 2 82

2.92896 -18.3045 1 1 83
3.67725 -17.6637 0.637555 1 83

1.23059 -17.2461 1 2 84
0.484182 -16.6167 0.637555 2 84

2.92351 -16.2769 1 1 85
3.69224 -15.6363 0.637555 1 85

1.2783 -15.1964 1 2 86
0.466162 -14.6568 0.637555 2 86

2.91708 -14.1722 1 1 87
3.69894 -13.5873 0.637555 1 87

1.19418 -13.2024 1 3 88
0.516112 -12.5411 0.637555 3 88

2.92673 -12.1559 1 1 89
3.72171 -11.5519 0.637555 1 89

1.28046 -11.1488 1 2 90
0.472252 -10.5373 0.637555 2 90

3.00645 -10.148 1 4 91
3.69153 -9.4956 0.637555 4 91

1.28352 -9.1459 1 2 92
0.537092 -8.5212 0.637555 2 92

2.90883 -8.1083 1 1 93
3.70693 -7.5198 0.637555 1 93

1.22969 -7.098 1 2 94
0.467852 -6.442 0.637555 2 94

2.89273 -6.1428 1 1 95
3.62427 -5.491 0.637555 1 95

1.22166 -5.0374 1 2 96
0.412742 -4.4883 0.637555 2 96

2.86409 -4.0439 1 1 97
3.61287 -3.3858 0.637555 1 97

1.14395 -3.0527 1 2 98
0.380582 -2.4087 0.637555 2 98

2.81968 -2.0313 1 1 99
3.56263 -1.3581 0.637555 1 99

1.14253 -0.998 1 2 100
0.345332 -0.381 0.637555 2 100

7.06709 -0.029 1 1 101
7.79697 0.596693 0.637555 1 101

5.38851 1.04533 1 2 102
4.57174 1.61734 0.637555 2 102

7.05085 2.06716 1 1 103
7.8486 2.62722 0.637555 1 103

5.3672 3.10577 1 2 104
4.56024 3.6582 0.637555 2 104

7.02184 4.0992 1 5 105
7.85758 4.60086 0.637555 5 105

5.40938 5.08103 1 2 106
4.66222 5.74703 0.637555 2 106

7.08226 6.10627 1 1 107
7.86117 6.68849 0.637555 1 107

5.35046 7.14425 1 2 108
4.54429 7.73626 0.637555 2 108

7.12807 8.13443 1 1 109
7.8693 8.77566 0.637555 1 109

5.32699 9.1892 1 2 110
4.50146 9.73169 0.637555 2 110

7.04318 10.1596 1 1 111
7.77907 10.8061 0.637555 1 111

5.34238 11.2005 1 2 112
4.5565 11.7653 0.637555 2 112

7.0494 12.2923 1 1 113
7.80716 12.8797 0.637555 1 113

5.3096 13.2392 1 2 114
4.52835 13.8238 0.637555 2 114

7.04608 14.2854 1 1 115
7.84649 14.8874 0.637555 1 115

5.31616 15.2531 1 2 116
4.50251 15.8289 0.637555 2 116

6.97657 16.2814 1 1 117
7.72848 16.8968 0.637555 1 117

5.32238 17.2693 1 2 118
4.5366 17.8765 0.637555 2 118

7.03928 18.3058 1 1 119
7.8022 18.9364 0.637555 1 119

5.30207 19.2853 1 2 120
4.53325 19.9216 0.637555 2 120

6.95805 20.3683 1 1 121
7.75421 20.9734 0.637555 1 121

5.27521 21.3333 1 2 122
4.52741 22.0009 0.637555 2 122

6.99301 22.421 1 1 123
7.77432 23.0283 0.637555 1 123

5.31911 23.4379 1 2 124
4.60098 24.0813 0.637555 2 124

6.95214 24.4728 1 1 125
7.76272 25.0428 0.637555 1 125

5.33826 25.4852 1 2 126
4.57805 26.0916 0.637555 2 126

6.95491 26.6067 1 1 127
7.7072 27.2542 0.637555 1 127

5.25893 27.5558 1 2 128
4.48955 28.1874 0.637555 2 128

6.94205 28.641 1 1 129
7.77601 29.1842 0.637555 1 129

5.35046 29.6511 1 2 130
4.59173 30.267 0.637555 2 130

7.02666 30.625 1 1 131
7.81419 31.2185 0.637555 1 131

5.29133 31.7131 1 2 132
4.52614 32.3257 0.637555 2 132

6.94219 32.6889 1 1 133
7.74762 33.2112 0.637555 1 133

5.32088 33.7173 1 2 134
4.54507 34.336 0.637555 2 134

7.04327 34.7092 1 1 135
7.79583 35.3364 0.637555 1 135

5.30704 35.7603 1 2 136
4.51032 36.3716 0.637555 2 136

7.06517 36.7663 1 4 137
7.77971 37.4304 0.637555 4 137

5.28473 37.7446 1 2 138
4.54876 38.3772 0.637555 2 138

6.95207 38.8138 1 1 139
7.73176 39.4058 0.637555 1 139

5.28501 39.8239 1 2 140
4.52204 40.4402 0.637555 2 140

7.04727 40.789 1 4 141
7.70633 41.5097 0.637555 4 141

5.351 41.7895 1 3 142
4.63021 42.4715 0.637555 3 142

6.97146 42.9154 1 1 143
7.75095 43.5441 0.637555 1 143

5.32337 43.9528 1 2 144
4.5182 44.5534 0.637555 2 144

6.99777 44.9239 1 1 145
7.77199 45.5051 0.637555 1 145

5.33539 45.9856 1 2 146
4.52711 46.5462 0.637555 2 146

7.0667 46.975 1 1 147
7.83049 47.5597 0.637555 1 147

5.30193 47.931 1 2 148
4.52209 48.5173 0.637555 2 148

7.00651 49.0042 1 1 149
7.79029 49.5848 0.637555 1 149

5.27138 49.9125 1 3 150
4.5768 50.5744 0.637555 3 150

7.00377 -50.8229 1 1 151
7.76064 -50.1778 0.637555 1 151

5.28655 -49.8438 1 2 152
4.52489 -49.2047 0.637555 2 152

6.8704 -48.7513 1 5 153
7.71223 -48.2908 0.637555 5 153

5.23813 -47.8078 1 2 154
4.50715 -47.163 0.637555 2 154

6.89547 -46.758 1 1 155
7.67095 -46.1387 0.637555 1 155

5.23967 -45.7203 1 2 156
4.48558 -45.0825 0.637555 2 156

6.93184 -44.7239 1 1 157
7.72965 -44.1124 0.637555 1 157

5.20824 -43.6323 1 2 158
4.43529 -43.0509 0.637555 2 158

6.99514 -42.6617 1 1 159
7.82367 -42.0758 0.637555 1 159

5.23389 -41.6692 1 2 160
4.44971 -41.0364 0.637555 2 160

6.98018 -40.6753 1 5 161
7.80118 -40.1477 0.637555 5 161

5.34174 -39.6835 1 2 162
4.56304 -39.1018 0.637555 2 162

6.95973 -38.6416 1 1 163
7.76731 -38.1166 0.637555 1 163

5.3557 -37.6349 1 2 164
4.53787 -37.0986 0.637555 2 164

7.11853 -36.6507 1 1 165
7.86597 -36.0182 0.637555 1 165

5.39926 -35.6267 1 2 166
4.61735 -35.0535 0.637555 2 166

7.06104 -34.5972 1 4 167
7.74643 -33.9138 0.637555 4 167

5.30603 -33.6262 1 2 168
4.52545 -32.9926 0.637555 2 168

6.92933 -32.5549 1 1 169
7.73618 -32.0048 0.637555 1 169

5.26051 -31.5896 1 2 170
4.49075 -30.986 0.637555 2 170

6.98909 -30.597 1 1 171
7.73134 -29.9594 0.637555 1 171

5.32812 -29.5852 1 2 172
4.62549 -28.9316 0.637555 2 172

7.00118 -28.4792 1 1 173
7.77015 -27.8589 0.637555 1 173

5.34379 -27.5097 1 2 174
4.63857 -26.868 0.637555 2 174

7.02838 -26.4236 1 1 175
7.75812 -25.787 0.637555 1 175

5.37191 -25.4237 1 2 176
4.61818 -24.8119 0.637555 2 176

6.98861 -24.412 1 1 177
7.72437 -23.7368 0.637555 1 177

5.29702 -23.3585 1 3 178
4.58101 -22.6867 0.637555 3 178

6.92255 -22.2981 1 1 179
7.7102 -21.6589 0.637555 1 179

5.37608 -21.274 1 2 180
4.59669 -20.7024 0.637555 2 180

7.00093 -20.2182 1 1 181
7.77777 -19.6515 0.637555 1 181

5.3169 -19.2346 1 2 182
4.56881 -18.5805 0.637555 2 182

7.02246 -18.2266 1 1 183
7.78901 -17.5911 0.637555 1 183

5.3107 -17.1404 1 2 184
4.50809 -16.5771 0.637555 2 184

6.99384 -16.2106 1 1 185
7.76719 -15.5902 0.637555 1 185

5.32492 -15.1998 1 2 186
4.52453 -14.6008 0.637555 2 186

6.9994 -14.217 1 1 187
7.76552 -13.5705 0.637555 1 187

5.33644 -13.2109 1 2 188
4.52949 -12.6267 0.637555 2 188

7.0624 -12.1448 1 1 189
7.81857 -11.5238 0.637555 1 189

5.32552 -11.1429 1 2 190
4.52008 -10.5553 0.637555 2 190

7.03773 -10.1605 1 1 191
7.76396 -9.4881 0.637555 1 191

5.30144 -9.1211 1 2 192
4.51415 -8.55 0.637555 2 192

6.95757 -8.1005 1 1 193
7.7331 -7.4663 0.637555 1 193

5.31283 -7.1433 1 2 194
4.55192 -6.5194 0.637555 2 194

6.87208 -6.0927 1 1 195
7.6345 -5.4648 0.637555 1 195

5.23352 -5.0705 1 2 196
4.48492 -4.4073 0.637555 2 196

6.94344 -3.9979 1 1 197
7.75042 -3.4401 0.637555 1 197

5.18434 -2.9873 1 2 198
4.44384 -2.3596 0.637555 2 198

6.8801 -2.0411 1 5 199
7.72419 -1.5359 0.637555 5 199

5.22517 -1.0132 1 2 200
4.41807 -0.458 0.637555 2 200

11.0817 -0.016 1 1 201
11.8989 0.5202 0.637555 1 201

9.40478 0.994191 1 2 202
8.653 1.63768 0.637555 2 202

11.0926 1.98398 1 1 203
11.8534 2.61119 0.637555 1 203

9.46978 3.05085 1 2 204
8.64856 3.59922 0.637555 2 204

11.1599 4.05573 1 1 205
11.9434 4.63272 0.637555 1 205

9.43578 5.04169 1 2 206
8.71649 5.69562 0.637555 2 206

11.1745 6.0811 1 1 207
11.9134 6.75155 0.637555 1 207

9.50718 7.22816 1 2 208
8.7112 7.77027 0.637555 2 208

11.1349 8.17049 1 1 209
11.9342 8.78754 0.637555 1 209

9.42658 9.23584 1 2 210
8.70818 9.87297 0.637555 2 210

11.1505 10.2075 1 1 211
11.8839 10.8204 0.637555 1 211

9.40668 11.2593 1 6 212
8.56862 11.7631 0.637555 6 212

11.1008 12.2439 1 1 213
11.8685 12.8349 0.637555 1 213

9.40718 13.2126 1 2 214
8.65239 13.8944 0.637555 2 214

11.0623 14.3066 1 1 215
11.8458 14.8514 0.637555 1 215

9.38818 15.3549 1 2 216
8.64614 15.9812 0.637555 2 216

11.0612 16.3526 1 1 217
11.8486 16.9567 0.637555 1 217

9.42898 17.3906 1 6 218
8.59828 17.9009 0.637555 6 218

11.0977 18.3978 1 1 219
11.8731 19.0021 0.637555 1 219

9.35578 19.3664 1 2 220
8.60599 19.9722 0.637555 2 220

11.047 20.4311 1 1 221
11.8152 21.038 0.637555 1 221

9.38618 21.4109 1 2 222
8.62808 22.0414 0.637555 2 222

11.0258 22.4455 1 4 223
11.7496 23.125 0.637555 4 223

9.34378 23.4666 1 2 224
8.55756 24.0622 0.637555 2 224

11.0266 24.5543 1 5 225
11.8638 25.0706 0.637555 5 225

9.24058 25.5025 1 2 226
8.5036 26.1591 0.637555 2 226

11.0373 26.5194 1 5 227
11.9274 27.0411 0.637555 5 227

9.33888 27.551 1 2 228
8.5825 28.22 0.637555 2 228

11.0824 28.4763 1 1 229
11.8498 29.1067 0.637555 1 229

9.36238 29.5703 1 2 230
8.62847 30.1597 0.637555 2 230

11.1249 30.5708 1 1 231
11.9425 31.1129 0.637555 1 231

9.36028 31.621 1 2 232
8.57792 32.268 0.637555 2 232

11.0955 32.5791 1 4 233
11.7524 33.3285 0.637555 4 233

9.42528 33.6253 1 2 234
8.59989 34.17 0.637555 2 234

11.0635 34.7349 1 1 235
11.8362 35.3494 0.637555 1 235

9.34048 35.6768 1 3 236
8.6408 36.3454 0.637555 3 236

11.11 36.7746 1 1 237
11.8477 37.4206 0.637555 1 237

9.39238 37.7102 1 2 238
8.64291 38.343 0.637555 2 238

10.9977 38.8077 1 5 239
11.8246 39.3141 0.637555 5 239

9.33908 39.7664 1 3 240
8.62455 40.4469 0.637555 3 240

11.0454 40.8121 1 1 241
11.7793 41.4535 0.637555 1 241

9.35268 41.8551 1 2 242
8.59566 42.47 0.637555 2 242

11.0237 42.8931 1 5 243
11.8492 43.4213 0.637555 5 243

9.34748 43.9378 1 2 244
8.62247 44.5121 0.637555 2 244

11.0486 44.9638 1 1 245
11.8356 45.5328 0.637555 1 245

9.41358 45.9074 1 2 246
8.65841 46.5055 0.637555 2 246

10.9742 46.9715 1 1 247
11.7848 47.5093 0.637555 1 247

9.32018 47.9696 1 3 248
8.62015 48.6563 0.637555 3 248

11.0247 48.9183 1 1 249
11.7803 49.5281 0.637555 1 249

9.41488 50.0419 1 2 250
8.61863 50.5803 0.637555 2 250

11.0586 -50.8282 1 4 251
11.7294 -50.0965 0.637555 4 251

9.34458 -49.7957 1 2 252
8.59718 -49.2053 0.637555 2 252

10.9946 -48.708 1 1 253
11.827 -48.1453 0.637555 1 253

9.24718 -47.7987 1 2 254
8.43674 -47.2069 0.637555 2 254

11.0024 -46.8066 1 1 255
11.7524 -46.2087 0.637555 1 255

9.33138 -45.7941 1 2 256
8.56765 -45.1828 0.637555 2 256

11.0576 -44.7221 1 1 257
11.842 -44.1464 0.637555 1 257

9.38888 -43.7169 1 2 258
8.63009 -43.108 0.637555 2 258

11.1359 -42.6997 1 4 259
11.8614 -42.0036 0.637555 4 259

9.40938 -41.7199 1 2 260
8.61599 -41.1022 0.637555 2 260

11.1089 -40.6308 1 1 261
11.8709 -40.0751 0.637555 1 261

9.38948 -39.6948 1 2 262
8.60316 -39.0792 0.637555 2 262

11.0804 -38.6484 1 1 263
11.8045 -37.9781 0.637555 1 263

9.42558 -37.6563 1 2 264
8.67729 -37.0626 0.637555 2 264

11.0403 -36.5696 1 1 265
11.7814 -35.9119 0.637555 1 265

9.37418 -35.5297 1 2 266
8.63664 -34.904 0.637555 2 266

11.1175 -34.4842 1 1 267
11.8452 -33.8146 0.637555 1 267

9.39388 -33.4705 1 6 268
8.59334 -32.9684 0.637555 6 268

11.0428 -32.419 1 1 269
11.8517 -31.8467 0.637555 1 269

9.34048 -31.5022 1 2 270
8.53468 -30.9492 0.637555 2 270

11.1123 -30.419 1 1 271
11.9282 -29.8227 0.637555 1 271

9.36418 -29.5243 1 2 272
8.59018 -28.9491 0.637555 2 272

11.0274 -28.4747 1 1 273
11.8442 -27.8515 0.637555 1 273

9.31948 -27.4227 1 2 274
8.53151 -26.8511 0.637555 2 274

11.0137 -26.3947 1 1 275
11.7953 -25.8179 0.637555 1 275

9.33678 -25.2667 1 2 276
8.55435 -24.7232 0.637555 2 276

11.0621 -24.4053 1 1 277
11.8462 -23.817 0.637555 1 277

9.33028 -23.2493 1 2 278
8.55339 -22.66 0.637555 2 278

11.017 -22.3649 1 1 279
11.8312 -21.7886 0.637555 1 279

9.37858 -21.2685 1 2 280
8.60714 -20.6471 0.637555 2 280

11.0619 -20.356 1 1 281
11.7943 -19.732 0.637555 1 281

9.40158 -19.2875 1 2 282
8.64278 -18.6169 0.637555 2 282

11.0813 -18.2587 1 1 283
11.8515 -17.6945 0.637555 1 283

9.41818 -17.187 1 2 284
8.63867 -16.5994 0.637555 2 284

11.1161 -16.2164 1 1 285
11.8918 -15.5847 0.637555 1 285

9.41898 -15.1541 1 2 286
8.62999 -14.5592 0.637555 2 286

11.0946 -14.1328 1 5 287
11.919 -13.6028 0.637555 5 287

9.38018 -13.1008 1 2 288
8.58961 -12.5206 0.637555 2 288

11.0497 -12.1091 1 1 289
11.8293 -11.527 0.637555 1 289

9.39958 -11.1037 1 2 290
8.6457 -10.4978 0.637555 2 290

11.0718 -10.1323 1 1 291
11.8094 -9.4973 0.637555 1 291

9.35398 -9.0621 1 2 292
8.57858 -8.4923 0.637555 2 292

11.0013 -8.0975 1 1 293
11.8319 -7.5295 0.637555 1 293

9.34798 -7.0358 1 2 294
8.56519 -6.4512 0.637555 2 294

11.0827 -6.0825 1 1 295
11.862 -5.5067 0.637555 1 295

9.35978 -5.0444 1 6 296
8.52222 -4.5251 0.637555 6 296

11.0712 -4.0823 1 1 297
11.8261 -3.4236 0.637555 1 297

9.35628 -3.1053 1 2 298
8.57936 -2.4683 0.637555 2 298

11.0259 -2.0622 1 1 299
11.7398 -1.4028 0.637555 1 299

9.31488 -1.0623 1 2 300
8.51082 -0.466 0.637555 2 300

15.2016 0.02527 1 1 301
15.9769 0.606776 0.637555 1 301

13.4924 0.9542 1 2 302
12.6953 1.51628 0.637555 2 302

15.2128 1.9904 1 1 303
15.9435 2.59673 0.637555 1 303

13.4972 2.9482 1 2 304
12.7139 3.58062 0.637555 2 304

15.1624 4.11095 1 1 305
15.9389 4.70634 0.637555 1 305

13.4935 5.00681 1 2 306
12.7422 5.699 0.637555 2 306

15.1724 6.13542 1 1 307
15.9416 6.77338 0.637555 1 307

13.4828 7.12189 1 2 308
12.7509 7.737 0.637555 2 308

15.1303 8.14726 1 1 309
15.9275 8.75053 0.637555 1 309

13.468 9.19486 1 2 310
12.7166 9.77772 0.637555 2 310

15.1712 10.2078 1 1 311
15.9521 10.7948 0.637555 1 311

13.4872 11.2504 1 2 312
12.6661 11.8039 0.637555 2 312

15.1437 12.2756 1 1 313
15.9092 12.8974 0.637555 1 313

13.47 13.2504 1 2 314
12.7051 13.8738 0.637555 2 314

15.1219 14.3692 1 5 315
15.9448 14.8932 0.637555 5 315

13.4358 15.3673 1 6 316
12.61 15.8963 0.637555 6 316

15.1063 16.3439 1 1 317
15.9114 16.9052 0.637555 1 317

13.4577 17.3549 1 2 318
12.7127 17.9347 0.637555 2 318

15.1031 18.3394 1 1 319
15.8741 18.9208 0.637555 1 319

13.4412 19.4056 1 2 320
12.6645 20.0728 0.637555 2 320

15.1674 20.4089 1 1 321
15.9313 21.0286 0.637555 1 321

13.4691 21.4397 1 2 322
12.6919 22.0691 0.637555 2 322

15.1904 22.431 1 1 323
15.9564 23.0791 0.637555 1 323

13.4444 23.4496 1 2 324
12.7092 24.08 0.637555 2 324

15.1382 24.4606 1 1 325
15.9399 24.9981 0.637555 1 325

13.4669 25.5196 1 2 326
12.6959 26.0864 0.637555 2 326

15.235 26.4611 1 1 327
15.9938 27.1059 0.637555 1 327

13.4797 27.5111 1 2 328
12.6881 28.0521 0.637555 2 328

15.2027 28.5102 1 4 329
15.8724 29.2587 0.637555 4 329

13.5221 29.4935 1 2 330
12.7343 30.0828 0.637555 2 330

15.1402 30.626 1 1 331
15.8986 31.1975 0.637555 1 331

13.4308 31.5914 1 2 332
12.7078 32.1965 0.637555 2 332

15.1102 32.6557 1 1 333
15.8955 33.2418 0.637555 1 333

13.3423 33.6658 1 2 334
12.6093 34.3225 0.637555 2 334

15.0626 34.6147 1 1 335
15.8393 35.1934 0.637555 1 335

13.4277 35.7289 1 2 336
12.6576 36.3046 0.637555 2 336

15.2017 36.7283 1 1 337
15.956 37.3589 0.637555 1 337

13.4974 37.7632 1 2 338
12.7914 38.4055 0.637555 2 338

15.2102 38.7143 1 4 339
15.8473 39.4659 0.637555 4 339

13.428 39.8727 1 2 340
12.6355 40.4327 0.637555 2 340

15.1513 40.9008 1 1 341
15.8946 41.5229 0.637555 1 341

13.3894 41.8496 1 2 342
12.6444 42.4539 0.637555 2 342

15.0776 42.8916 1 1 343
15.8057 43.5439 0.637555 1 343

13.3699 43.863 1 2 344
12.605 44.4433 0.637555 2 344

15.0899 44.9049 1 1 345
15.8924 45.4767 0.637555 1 345

13.3813 45.9072 1 2 346
12.6577 46.576 0.637555 2 346

15.0701 46.9559 1 1 347
15.8324 47.567 0.637555 1 347

13.445 47.9982 1 6 348
12.5922 48.47 0.637555 6 348

15.1039 49.0119 1 1 349
15.8771 49.6132 0.637555 1 349

13.3671 49.9647 1 2 350
12.6215 50.5546 0.637555 2 350

15.0055 -50.7737 1 1 351
15.7906 -50.1567 0.637555 1 351

13.3412 -49.7984 1 2 352
12.6059 -49.1516 0.637555 2 352

15.0574 -48.6838 1 1 353
15.8711 -48.15 0.637555 1 353

13.4025 -47.7682 1 2 354
12.6462 -47.1045 0.637555 2 354

15.1078 -46.682 1 1 355
15.866 -46.0913 0.637555 1 355

13.4627 -45.7496 1 6 356
12.6593 -45.226 0.637555 6 356

15.1089 -44.6658 1 1 357
15.9574 -44.0852 0.637555 1 357

13.4007 -43.7128 1 2 358
12.6567 -43.1158 0.637555 2 358

15.1972 -42.6416 1 1 359
15.9514 -42.0071 0.637555 1 359

13.4676 -41.7055 1 3 360
12.7919 -40.9951 0.637555 3 360

15.1658 -40.6255 1 1 361
15.9178 -39.9957 0.637555 1 361

13.4535 -39.5228 1 6 362
12.6253 -39.0101 0.637555 6 362

15.0868 -38.552 1 1 363
15.9001 -37.9691 0.637555 1 363

13.4175 -37.5425 1 2 364
12.6705 -36.9098 0.637555 2 364

15.0984 -36.5769 1 1 365
15.8635 -35.9325 0.637555 1 365

13.4405 -35.5295 1 2 366
12.6504 -34.9551 0.637555 2 366

15.138 -34.5298 1 1 367
15.9474 -33.9467 0.637555 1 367

13.4248 -33.5262 1 2 368
12.6866 -32.8487 0.637555 2 368

15.198 -32.4685 1 1 369
15.9856 -31.9405 0.637555 1 369

13.5279 -31.4615 1 2 370
12.7364 -30.8669 0.637555 2 370

15.2032 -30.4248 1 1 371
15.9894 -29.8704 0.637555 1 371

13.5328 -29.4074 1 2 372
12.7966 -28.7831 0.637555 2 372

15.1943 -28.4157 1 5 373
16.0068 -27.9068 0.637555 5 373

13.454 -27.3438 1 6 374
12.6139 -26.8053 0.637555 6 374

15.1845 -26.406 1 5 375
16.0408 -25.9223 0.637555 5 375

13.4909 -25.3818 1 2 376
12.698 -24.7909 0.637555 2 376

15.1582 -24.4343 1 1 377
15.9132 -23.804 0.637555 1 377

13.4488 -23.4051 1 3 378
12.7266 -22.7235 0.637555 3 378

15.1693 -22.3944 1 1 379
15.9806 -21.8069 0.637555 1 379

13.4317 -21.2878 1 2 380
12.6062 -20.739 0.637555 2 380

15.1568 -20.3751 1 1 381
15.9328 -19.7488 0.637555 1 381

